Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
959,40.0096050,-79.5824500,310.0,139,122,112
962,40.0095000,-79.5823750,310.2,139,122,112
967,40.0094300,-79.5823300,310.4,139,122,112
972,40.0093800,-79.5822750,310.5,139,122,112
977,40.0093150,-79.5822400,310.7,139,122,112
982,40.0092600,-79.5821700,311.1,139,122,112
987,40.0091970,-79.5820900,311.6,139,122,112
992,40.0091000,-79.5820200,312.2,139,122,112
997,40.0089800,-79.5819000,312.9,139,122,112
1002,40.0088920,-79.5818100,313.3,139,122,112
1007,40.0087930,-79.5817600,313.4,139,122,112
1012,40.0087430,-79.5816960,313.5,139,122,112
1018,40.0087430,-79.5816960,313.5,124,122,112
1022,40.0086000,-79.5815500,313.8,124,122,112
1027,40.0085680,-79.5815000,314.0,124,122,112
1032,40.0085400,-79.5814700,314.2,124,122,112
1037,40.0084700,-79.5814300,314.9,124,122,112
1042,40.0084200,-79.5813800,315.5,124,122,112
1052,40.0083240,-79.5813000,316.6,124,122,112
1057,40.0082630,-79.5812200,317.5,124,122,112
1067,40.0081860,-79.5811300,318.6,124,122,112
1072,40.0081060,-79.5810800,319.2,124,122,112
1078,40.0081060,-79.5810800,319.2,127,122,112
1082,40.0080000,-79.5809560,319.9,127,122,112
1092,40.0079000,-79.5808700,320.5,127,122,112
1097,40.0078240,-79.5807900,320.8,127,122,112
1102,40.0077500,-79.5807100,321.0,127,122,112
1111,40.0076870,-79.5806500,321.2,127,122,112
1116,40.0076000,-79.5805800,321.4,127,122,112
1121,40.0075200,-79.5804900,321.7,127,122,112
1126,40.0074730,-79.5804600,321.9,127,122,112
1131,40.0074350,-79.5804200,322.0,127,122,112
1138,40.0074350,-79.5804200,322.0,127,122,112
1141,40.0073500,-79.5803450,322.4,127,122,112
1146,40.0072860,-79.5802900,322.7,127,122,112
1151,40.0072060,-79.5802000,323.1,127,122,112
1156,40.0071140,-79.5801100,323.6,127,122,112
1161,40.0070500,-79.5800300,323.9,127,122,112
1166,40.0069920,-79.5799900,324.2,127,122,112
1175,40.0069100,-79.5799300,324.7,127,122,112
1180,40.0068800,-79.5799100,324.9,127,122,112
1190,40.0067520,-79.5798300,325.7,127,122,112
1195,40.0066700,-79.5797600,326.0,127,122,112
1198,40.0066700,-79.5797600,326.0,127,122,112
1200,40.0065880,-79.5796800,326.0,127,122,112
1205,40.0065160,-79.5796000,326.0,127,122,112
1210,40.0064500,-79.5795400,326.0,127,122,112
1215,40.0063820,-79.5794700,326.0,127,122,112
1220,40.0062980,-79.5794100,326.0,127,122,112
1225,40.0062330,-79.5793300,326.1,127,122,112
1230,40.0061840,-79.5792500,326.2,127,122,112
1235,40.0061230,-79.5792160,326.2,127,122,112
1240,40.0060540,-79.5791500,326.3,127,122,112
1245,40.0059970,-79.5790900,326.5,127,122,112
1250,40.0059200,-79.5790200,326.8,127,122,112
1255,40.0058750,-79.5789800,327.0,127,122,112
1258,40.0058750,-79.5789800,327.0,135,122,112
1260,40.0058360,-79.5789500,327.2,135,122,112
1265,40.0057800,-79.5789000,327.6,135,122,112
1270,40.0057000,-79.5788300,328.2,135,122,112
1275,40.0056270,-79.5787500,328.7,135,122,112
1280,40.0055470,-79.5786800,329.3,135,122,112
1285,40.0054550,-79.5786000,329.9,135,122,112
1290,40.0053900,-79.5785200,330.4,135,122,112
1300,40.0053130,-79.5784230,331.1,135,122,112
1310,40.0052760,-79.5783870,331.3,135,122,112
1315,40.0052390,-79.5783500,331.6,135,122,112
1318,40.0052010,-79.5783130,331.9,133,122,112
