Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1550,39.9085730,-79.7112800,323.5,116,122,112
1555,39.9086340,-79.7111900,323.7,116,122,112
1559,39.9086340,-79.7111900,323.7,117,122,112
1560,39.9086530,-79.7111590,323.8,117,122,112
1565,39.9087500,-79.7110060,323.7,117,122,112
1570,39.9088430,-79.7109070,323.6,117,122,112
1575,39.9088960,-79.7108830,323.7,117,122,112
1580,39.9089490,-79.7108600,323.6,117,122,112
1585,39.9090010,-79.7108370,323.7,117,122,112
1590,39.9090540,-79.7108130,323.9,117,122,112
1595,39.9091070,-79.7107900,323.9,117,122,112
1600,39.9091600,-79.7107670,323.8,117,122,112
1605,39.9092130,-79.7107430,323.7,117,122,112
1610,39.9092660,-79.7107200,323.6,117,122,112
1615,39.9093180,-79.7106970,323.4,117,122,112
1619,39.9093710,-79.7106730,323.6,118,122,112
1620,39.9094240,-79.7106500,323.7,118,122,112
1625,39.9094850,-79.7107500,323.7,118,122,112
1630,39.9095080,-79.7108460,323.4,118,122,112
1635,39.9095230,-79.7109400,323.6,118,122,112
1640,39.9095100,-79.7110400,323.6,118,122,112
1645,39.9094960,-79.7111300,323.8,118,122,112
1650,39.9094540,-79.7112200,323.5,118,122,112
1655,39.9093900,-79.7113000,323.8,118,122,112
1660,39.9093200,-79.7114000,323.7,118,122,112
1665,39.9092560,-79.7115000,323.7,118,122,112
1670,39.9091980,-79.7116130,323.8,118,122,112
1675,39.9091820,-79.7116450,323.8,118,122,112
1679,39.9091660,-79.7116780,323.7,116,122,112
1680,39.9091500,-79.7117100,323.7,116,122,112
1685,39.9091070,-79.7117840,323.7,116,122,112
1690,39.9090650,-79.7118600,323.8,116,122,112
1695,39.9090200,-79.7119450,323.7,116,122,112
1700,39.9089660,-79.7120100,323.7,116,122,112
1705,39.9089050,-79.7121100,323.7,116,122,112
1710,39.9087900,-79.7121990,323.7,116,122,112
