Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
1356,40.0050800,-79.5782800,332.6,122,122,112
1361,40.0050050,-79.5782400,333.1,122,122,112
1366,40.0049500,-79.5781860,333.6,122,122,112
1371,40.0048830,-79.5781100,334.1,122,122,112
1378,40.0048830,-79.5781100,334.1,120,122,112
1381,40.0047870,-79.5780000,334.9,120,122,112
1391,40.0047100,-79.5779000,335.5,120,122,112
1401,40.0046230,-79.5778100,336.2,120,122,112
1406,40.0045360,-79.5777800,336.8,120,122,112
1416,40.0043940,-79.5777740,337.7,120,122,112
1420,40.0043640,-79.5777740,337.9,120,122,112
1421,40.0043330,-79.5777740,338.2,120,122,112
1428,40.0042340,-79.5777700,338.8,120,122,112
1433,40.0042080,-79.5777200,339.2,120,122,112
1438,40.0042080,-79.5777200,339.2,121,122,112
1438,40.0042080,-79.5777200,339.2,121,122,112
1443,40.0041240,-79.5776500,339.9,121,122,112
1448,40.0040470,-79.5776400,340.6,121,122,112
1453,40.0039800,-79.5776440,341.3,121,122,112
1458,40.0039000,-79.5776200,342.0,121,122,112
1468,40.0038000,-79.5775800,343.0,121,122,112
1473,40.0037600,-79.5775900,343.4,121,122,112
1478,40.0036960,-79.5775700,344.1,121,122,112
1488,40.0036050,-79.5775450,345.2,121,122,112
1493,40.0035600,-79.5774900,346.0,121,122,112
1498,40.0035600,-79.5774900,346.0,120,122,112
1498,40.0035600,-79.5774900,346.0,120,122,112
1503,40.0034800,-79.5774600,346.7,120,122,112
1508,40.0034000,-79.5773800,345.7,120,122,112
1513,40.0033950,-79.5773400,345.5,120,122,112
1513,40.0033950,-79.5773400,345.5,120,122,112
1523,40.0033230,-79.5771800,344.7,120,122,112
1528,40.0032900,-79.5770700,343.6,120,122,112
1533,40.0032500,-79.5769350,342.6,120,122,112
1538,40.0031930,-79.5768200,341.5,120,122,112
1543,40.0031740,-79.5767200,340.6,120,122,112
1548,40.0031700,-79.5766450,340.3,120,122,112
1553,40.0031500,-79.5765300,339.3,120,122,112
1558,40.0031350,-79.5764600,338.6,118,122,112
1558,40.0031200,-79.5763900,338.3,118,122,112
1563,40.0030900,-79.5762500,337.8,118,122,112
1568,40.0030560,-79.5761640,337.4,118,122,112
1573,40.0030140,-79.5760400,336.3,118,122,112
1578,40.0029300,-79.5760000,334.7,118,122,112
1583,40.0028720,-79.5761700,334.3,118,122,112
1588,40.0028340,-79.5763240,334.0,118,122,112
1593,40.0028500,-79.5764300,333.6,118,122,112
1598,40.0028460,-79.5765500,333.2,118,122,112
1603,40.0028400,-79.5766900,332.3,118,122,112
1608,40.0028230,-79.5768360,331.1,118,122,112
1613,40.0028200,-79.5769600,330.4,118,122,112
1618,40.0028140,-79.5770100,330.2,119,122,112
1618,40.0028080,-79.5770600,330.1,119,122,112
1623,40.0027800,-79.5771560,329.8,119,122,112
1628,40.0027730,-79.5772800,329.1,119,122,112
1634,40.0027540,-79.5774150,328.3,119,122,112
1639,40.0027240,-79.5775760,327.9,119,122,112
1644,40.0027120,-79.5777000,327.6,119,122,112
1649,40.0027100,-79.5778050,327.2,119,122,112
1654,40.0026800,-79.5778960,326.5,119,122,112
1659,40.0026600,-79.5780300,325.8,119,122,112
1664,40.0026900,-79.5781500,325.4,119,122,112
1669,40.0027050,-79.5782900,324.7,119,122,112
1674,40.0027100,-79.5784150,323.9,119,122,112
1678,40.0027040,-79.5784730,323.7,115,122,112
1679,40.0026970,-79.5785300,323.6,115,122,112
1684,40.0026930,-79.5786300,323.4,115,122,112
1689,40.0026900,-79.5787600,322.9,115,122,112
1694,40.0026930,-79.5788500,322.3,115,122,112
1699,40.0027280,-79.5789100,321.8,115,122,112
1709,40.0027660,-79.5791550,320.0,115,122,112
1714,40.0027730,-79.5793460,319.0,115,122,112
1719,40.0027770,-79.5795060,318.3,115,122,112
1729,40.0027930,-79.5796350,317.4,115,122,112
1734,40.0027850,-79.5796600,317.2,115,122,112
1738,40.0027780,-79.5796850,317.0,119,122,112
1739,40.0027700,-79.5797100,316.7,119,122,112
1749,40.0027350,-79.5799900,314.9,119,122,112
1754,40.0027160,-79.5801800,313.3,119,122,112
1759,40.0026970,-79.5803700,311.6,119,122,112
1764,40.0026550,-79.5805360,310.5,119,122,112
1770,40.0026470,-79.5807800,309.0,119,122,112
1776,40.0026600,-79.5809400,309.1,119,122,112
1781,40.0026700,-79.5810700,309.2,119,122,112
1786,40.0026660,-79.5811800,309.3,119,122,112
1796,40.0026600,-79.5813500,309.4,119,122,112
1798,40.0026600,-79.5813500,309.4,118,122,112
1801,40.0026700,-79.5815000,309.8,118,122,112
1801,40.0026700,-79.5815000,309.8,118,122,112
1806,40.0026440,-79.5816350,310.1,118,122,112
1811,40.0026170,-79.5817260,310.4,118,122,112
1816,40.0025980,-79.5818400,310.5,118,122,112
1821,40.0025750,-79.5818500,310.5,118,122,112
1826,40.0025370,-79.5819240,310.6,118,122,112
1831,40.0024870,-79.5820600,310.7,118,122,112
1836,40.0024530,-79.5821600,310.8,118,122,112
1841,40.0024600,-79.5822140,310.8,118,122,112
1851,40.0024530,-79.5823440,310.8,118,122,112
1856,40.0023960,-79.5824500,310.9,118,122,112
1858,40.0023960,-79.5824500,310.9,127,122,112
1861,40.0023200,-79.5825960,310.9,127,122,112
1861,40.0023200,-79.5825960,310.9,127,122,112
1866,40.0022540,-79.5827000,311.0,127,122,112
1871,40.0022130,-79.5827700,311.0,127,122,112
1876,40.0021600,-79.5828900,311.0,127,122,112
1881,40.0020870,-79.5829500,311.0,127,122,112
1892,40.0020300,-79.5830150,311.0,127,122,112
1897,40.0019340,-79.5830300,311.7,127,122,112
1902,40.0018580,-79.5830400,312.2,127,122,112
1912,40.0017170,-79.5831000,312.4,127,122,112
1917,40.0017600,-79.5832440,311.1,127,122,112
1918,40.0017600,-79.5832440,311.1,120,122,112
1922,40.0017740,-79.5833500,310.7,120,122,112
1922,40.0017740,-79.5833500,310.7,120,122,112
1927,40.0017780,-79.5834300,310.4,120,122,112
1931,40.0017930,-79.5835300,310.0,120,122,112
1937,40.0018040,-79.5836900,308.4,120,122,112
1942,40.0018160,-79.5838240,307.6,120,122,112
1947,40.0018160,-79.5839500,307.1,120,122,112
1956,40.0018400,-79.5841600,306.2,120,122,112
1961,40.0018730,-79.5843000,305.9,120,122,112
1966,40.0019000,-79.5844300,305.8,120,122,112
1971,40.0019230,-79.5845200,305.8,120,122,112
1976,40.0019570,-79.5846300,305.6,120,122,112
1978,40.0019570,-79.5846300,305.6,120,122,112
1981,40.0019800,-79.5847600,305.5,120,122,112
1986,40.0019800,-79.5847900,305.5,120,122,112
1991,40.0019950,-79.5848700,305.4,120,122,112
1996,40.0020300,-79.5850140,305.2,120,122,112
2001,40.0020450,-79.5851700,304.5,120,122,112
2006,40.0020700,-79.5853000,303.5,120,122,112
2011,40.0020750,-79.5854500,302.9,120,122,112
2016,40.0020700,-79.5855700,302.8,120,122,112
2021,40.0020830,-79.5856600,302.7,120,122,112
2026,40.0021250,-79.5857300,302.6,120,122,112
2031,40.0021630,-79.5858200,302.4,120,122,112
2036,40.0021740,-79.5859600,302.0,120,122,112
2038,40.0021740,-79.5859600,302.0,118,122,112
2041,40.0021900,-79.5860750,301.8,118,122,112
2046,40.0021930,-79.5860900,301.7,118,122,112
2056,40.0022100,-79.5863400,301.3,118,122,112
2061,40.0022540,-79.5864940,301.1,118,122,112
2066,40.0022900,-79.5866550,300.4,118,122,112
2071,40.0023000,-79.5867700,299.9,118,122,112
2076,40.0022960,-79.5869140,299.3,118,122,112
2081,40.0022480,-79.5869870,299.0,118,122,112
2091,40.0022060,-79.5869930,299.0,118,122,112
2096,40.0021640,-79.5870000,299.0,118,122,112
2098,40.0021210,-79.5870070,299.0,117,122,112
2100,40.0020790,-79.5870130,299.0,117,122,112
2101,40.0020370,-79.5870200,299.0,117,122,112
2106,40.0019530,-79.5869900,298.6,117,122,112
2111,40.0018920,-79.5868800,298.3,117,122,112
2116,40.0017900,-79.5868800,298.4,117,122,112
2121,40.0017300,-79.5869140,298.5,117,122,112
2126,40.0017130,-79.5869200,298.5,117,122,112
2131,40.0016250,-79.5869600,298.3,117,122,112
2136,40.0015200,-79.5870060,298.1,117,122,112
2141,40.0014530,-79.5870740,298.0,117,122,112
2146,40.0014080,-79.5870800,298.1,117,122,112
2151,40.0013280,-79.5870800,298.2,117,122,112
2156,40.0012200,-79.5870800,298.4,117,122,112
2158,40.0012200,-79.5870800,298.4,112,122,112
2161,40.0011060,-79.5871300,298.7,112,122,112
2166,40.0009900,-79.5871660,298.9,112,122,112
2171,40.0008960,-79.5872100,299.1,112,122,112
2176,40.0008350,-79.5872300,299.2,112,122,112
2186,40.0006940,-79.5872700,299.5,112,122,112
2191,40.0005950,-79.5872960,299.6,112,122,112
2196,40.0005530,-79.5872700,299.7,112,122,112
2206,40.0004120,-79.5873100,299.9,112,122,112
2216,40.0003280,-79.5873300,300.0,112,122,112
2218,40.0003280,-79.5873300,300.0,115,122,112
2221,40.0002020,-79.5873000,300.2,115,122,112
2226,40.0001370,-79.5872900,300.3,115,122,112
2236,40.0000270,-79.5872900,300.6,115,122,112
2241,39.9998930,-79.5872650,301.0,115,122,112
2246,39.9998400,-79.5872650,301.0,115,122,112
2251,39.9997500,-79.5872650,301.3,115,122,112
2256,39.9996720,-79.5872600,301.5,115,122,112
2266,39.9995500,-79.5872000,302.0,115,122,112
2276,39.9994000,-79.5871100,302.5,115,122,112
2278,39.9994000,-79.5871100,302.5,118,122,112
2281,39.9993670,-79.5871100,302.7,118,122,112
2286,39.9993020,-79.5870400,303.0,118,122,112
2296,39.9992750,-79.5868760,303.4,118,122,112
2301,39.9992830,-79.5867800,303.9,118,122,112
2306,39.9993300,-79.5867300,303.9,118,122,112
2311,39.9994540,-79.5867100,303.4,118,122,112
2316,39.9995700,-79.5867160,303.0,118,122,112
2321,39.9996570,-79.5866700,302.7,118,122,112
2326,39.9997400,-79.5866500,302.4,118,122,112
2331,39.9997980,-79.5865860,302.4,118,122,112
2338,39.9997980,-79.5865860,302.4,119,122,112
2341,39.9999000,-79.5865600,301.8,119,122,112
2346,39.9999730,-79.5865500,301.6,119,122,112
2351,40.0000530,-79.5865200,301.5,119,122,112
2356,40.0001450,-79.5864700,301.2,119,122,112
2361,40.0002330,-79.5864400,301.0,119,122,112
2366,40.0002330,-79.5864400,301.0,119,122,112
2371,40.0002860,-79.5864100,301.0,119,122,112
2376,40.0003780,-79.5864200,301.2,119,122,112
2381,40.0004960,-79.5864000,301.0,119,122,112
2386,40.0006070,-79.5864260,300.6,119,122,112
2391,40.0006640,-79.5864260,300.6,119,122,112
2399,40.0006640,-79.5864260,300.6,117,122,112
2401,40.0007630,-79.5863800,300.4,117,122,112
2406,40.0008850,-79.5863500,300.3,117,122,112
2411,40.0009800,-79.5863000,300.3,117,122,112
2416,40.0011180,-79.5862600,300.4,117,122,112
2421,40.0011940,-79.5862400,300.5,117,122,112
2426,40.0012200,-79.5862300,300.5,117,122,112
2431,40.0013280,-79.5862000,300.3,117,122,112
2438,40.0014770,-79.5861710,300.5,117,122,112
2453,40.0015030,-79.5861670,300.5,117,122,112
2458,40.0015300,-79.5861640,300.5,119,122,112
2458,40.0015560,-79.5861600,300.4,119,122,112
2463,40.0017050,-79.5861050,300.4,119,122,112
2468,40.0018230,-79.5860750,300.2,119,122,112
2473,40.0018800,-79.5861500,300.0,119,122,112
2478,40.0018700,-79.5863100,299.6,119,122,112
2483,40.0018500,-79.5864300,299.3,119,122,112
2488,40.0018120,-79.5865700,299.0,119,122,112
2493,40.0018100,-79.5866900,298.7,119,122,112
2498,40.0018300,-79.5867900,298.5,119,122,112
2508,40.0018400,-79.5869300,298.4,119,122,112
2513,40.0017360,-79.5869500,298.5,119,122,112
2518,40.0017080,-79.5869500,298.5,117,122,112
2518,40.0016800,-79.5869500,298.4,117,122,112
2528,40.0015870,-79.5869900,298.2,117,122,112
2533,40.0015100,-79.5870600,297.9,117,122,112
2538,40.0014570,-79.5870900,298.0,117,122,112
2548,40.0013200,-79.5871500,298.3,117,122,112
2553,40.0011830,-79.5871900,298.5,117,122,112
2558,40.0010570,-79.5872100,298.8,117,122,112
2568,40.0009350,-79.5872400,299.0,117,122,112
2573,40.0008050,-79.5872900,299.3,117,122,112
2578,40.0007650,-79.5873050,299.4,116,122,112
2578,40.0007250,-79.5873200,299.4,116,122,112
2588,40.0006500,-79.5872960,299.5,116,122,112
2593,40.0005150,-79.5873100,299.7,116,122,112
2598,40.0003850,-79.5873260,299.9,116,122,112
2613,40.0002200,-79.5873400,300.1,116,122,112
2618,40.0001400,-79.5873200,300.3,116,122,112
2623,40.0000420,-79.5873100,300.5,116,122,112
2628,39.9999400,-79.5873000,300.9,116,122,112
2633,39.9998320,-79.5872900,301.0,116,122,112
2638,39.9997330,-79.5872650,301.3,116,122,112
2638,39.9997330,-79.5872650,301.3,121,122,112
2648,39.9996120,-79.5871900,301.8,121,122,112
2654,39.9995740,-79.5871300,302.1,121,122,112
2659,39.9995350,-79.5870700,302.3,121,122,112
2669,39.9994970,-79.5870100,302.4,121,122,112
2679,39.9994590,-79.5869500,302.6,121,122,112
2684,39.9994210,-79.5868900,302.8,121,122,112
2693,39.9993820,-79.5868300,303.1,121,122,112
2698,39.9993440,-79.5867700,303.3,119,122,112
2698,39.9993060,-79.5867100,303.5,119,122,112
2708,39.9994100,-79.5867100,304.0,119,122,112
2713,39.9994850,-79.5866700,303.5,119,122,112
2718,39.9995770,-79.5866400,303.3,119,122,112
2723,39.9996800,-79.5866100,302.9,119,122,112
2728,39.9997830,-79.5865800,302.5,119,122,112
2733,39.9999100,-79.5865400,302.3,119,122,112
2738,39.9999430,-79.5865400,302.1,119,122,112
2748,40.0000600,-79.5865250,301.7,119,122,112
2753,40.0001870,-79.5864940,301.4,119,122,112
2758,40.0002390,-79.5864870,301.2,116,122,112
2758,40.0002900,-79.5864800,301.1,116,122,112
2763,40.0003660,-79.5864500,301.0,116,122,112
2768,40.0004350,-79.5864200,301.1,116,122,112
2773,40.0005380,-79.5863800,301.1,116,122,112
2778,40.0006500,-79.5863500,300.8,116,122,112
2788,40.0007630,-79.5863800,300.6,116,122,112
2793,40.0008700,-79.5863650,300.4,116,122,112
2798,40.0009840,-79.5863400,300.3,116,122,112
2803,40.0011150,-79.5862950,300.3,116,122,112
2808,40.0011600,-79.5862800,300.3,116,122,112
2818,40.0012050,-79.5862650,300.3,115,122,112
2818,40.0012500,-79.5862500,300.5,115,122,112
2823,40.0013470,-79.5862100,300.4,115,122,112
2828,40.0014300,-79.5861600,300.3,115,122,112
2833,40.0015260,-79.5861200,300.6,115,122,112
2838,40.0015560,-79.5861050,300.5,115,122,112
2848,40.0016330,-79.5861050,300.5,115,122,112
2853,40.0017550,-79.5860800,300.4,115,122,112
2858,40.0018580,-79.5860440,300.4,115,122,112
2865,40.0019260,-79.5861700,300.0,115,122,112
2870,40.0018960,-79.5862500,299.8,115,122,112
2878,40.0018960,-79.5862500,299.8,117,122,112
2880,40.0018500,-79.5863700,299.5,117,122,112
2885,40.0018420,-79.5865100,299.3,117,122,112
2890,40.0018160,-79.5866850,298.8,117,122,112
