Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
197,40.0095110,-79.5889620,289.3,85,122,112
198,40.0095210,-79.5889580,289.4,84,122,112
199,40.0095350,-79.5889470,289.4,83,122,112
200,40.0095480,-79.5889300,289.4,82,122,112
201,40.0095600,-79.5889030,289.5,82,122,112
202,40.0095690,-79.5888730,289.5,80,122,112
203,40.0095750,-79.5888470,289.6,81,122,112
204,40.0095800,-79.5888300,289.6,81,122,112
205,40.0095870,-79.5888150,289.6,81,122,112
206,40.0095870,-79.5888150,289.6,81,122,112
207,40.0096020,-79.5888080,289.7,82,122,112
208,40.0096020,-79.5888080,289.7,82,122,112
209,40.0096230,-79.5888090,289.7,82,122,112
210,40.0096400,-79.5888060,289.7,82,122,112
211,40.0096550,-79.5888010,289.8,82,122,112
212,40.0096660,-79.5887960,289.8,82,122,112
213,40.0096660,-79.5887960,289.8,82,122,112
214,40.0096780,-79.5887900,289.8,82,122,112
215,40.0096880,-79.5887870,289.8,83,122,112
216,40.0097010,-79.5887850,289.9,83,122,112
217,40.0097160,-79.5887860,289.9,83,122,112
218,40.0097320,-79.5887880,289.9,84,122,112
219,40.0097460,-79.5887890,289.9,84,122,112
220,40.0097560,-79.5887920,290.0,84,122,112
221,40.0097670,-79.5887940,290.0,84,122,112
222,40.0097770,-79.5887960,290.0,84,122,112
223,40.0097770,-79.5887960,290.0,84,122,112
224,40.0097930,-79.5887980,290.0,85,122,112
225,40.0098050,-79.5887960,290.0,86,122,112
226,40.0098190,-79.5887950,290.0,86,122,112
227,40.0098350,-79.5887950,290.0,87,122,112
228,40.0098500,-79.5887940,290.0,87,122,112
229,40.0098650,-79.5887930,290.0,87,122,112
230,40.0098760,-79.5887910,290.0,87,122,112
231,40.0098900,-79.5887880,290.0,87,122,112
232,40.0099080,-79.5887860,290.0,87,122,112
233,40.0099240,-79.5887850,290.0,87,122,112
234,40.0099380,-79.5887840,290.0,86,122,112
235,40.0099510,-79.5887810,290.0,86,122,112
236,40.0099600,-79.5887760,290.0,85,122,112
237,40.0099600,-79.5887760,290.0,85,122,112
238,40.0099760,-79.5887790,290.0,86,122,112
239,40.0099860,-79.5887860,290.0,86,122,112
240,40.0099980,-79.5887930,290.0,86,122,112
241,40.0100130,-79.5887930,290.0,86,122,112
242,40.0100320,-79.5887920,290.0,87,122,112
243,40.0100510,-79.5887900,290.0,87,122,112
244,40.0100750,-79.5887920,290.0,87,122,112
245,40.0100980,-79.5887970,290.0,87,122,112
246,40.0101130,-79.5888020,289.9,87,122,112
247,40.0101260,-79.5888060,289.9,87,122,112
248,40.0101410,-79.5888100,289.9,87,122,112
249,40.0101580,-79.5888130,290.0,87,122,112
250,40.0101730,-79.5888160,290.0,87,122,112
251,40.0101860,-79.5888180,290.0,87,122,112
252,40.0101960,-79.5888210,290.0,87,122,112
253,40.0101960,-79.5888210,290.0,87,122,112
254,40.0101960,-79.5888210,290.0,87,122,112
255,40.0102080,-79.5888250,290.0,86,122,112
256,40.0102080,-79.5888250,290.0,86,122,112
257,40.0102290,-79.5888150,290.0,86,122,112
258,40.0102450,-79.5888110,290.0,86,122,112
259,40.0102610,-79.5888120,290.0,86,122,112
260,40.0102770,-79.5888220,290.0,86,122,112
261,40.0102930,-79.5888380,290.0,86,122,112
262,40.0103140,-79.5888500,290.0,87,122,112
263,40.0103380,-79.5888550,290.0,88,122,112
264,40.0103630,-79.5888510,290.0,88,122,112
265,40.0103830,-79.5888450,290.0,89,122,112
266,40.0103930,-79.5888410,290.0,89,122,112
267,40.0104020,-79.5888350,290.0,90,122,112
268,40.0104150,-79.5888290,290.0,90,122,112
269,40.0104250,-79.5888240,290.1,90,122,112
270,40.0104250,-79.5888240,290.1,90,122,112
271,40.0104370,-79.5888180,290.1,90,122,112
272,40.0104480,-79.5888140,290.1,90,122,112
273,40.0104600,-79.5888110,290.1,90,122,112
274,40.0104740,-79.5888080,290.1,89,122,112
275,40.0104870,-79.5888070,290.1,89,122,112
276,40.0105060,-79.5888090,290.1,88,122,112
277,40.0105260,-79.5888130,290.1,88,122,112
278,40.0105390,-79.5888170,290.1,88,122,112
279,40.0105510,-79.5888220,290.1,88,122,112
280,40.0105630,-79.5888260,290.1,86,122,112
281,40.0105740,-79.5888290,290.1,85,122,112
282,40.0105740,-79.5888290,290.1,85,122,112
283,40.0105900,-79.5888290,290.1,84,122,112
284,40.0105900,-79.5888290,290.1,84,122,112
285,40.0106060,-79.5888280,290.1,84,122,112
286,40.0106150,-79.5888260,290.1,84,122,112
287,40.0106290,-79.5888210,290.1,86,122,112
288,40.0106450,-79.5888200,290.2,87,122,112
289,40.0106630,-79.5888220,290.2,87,122,112
290,40.0106800,-79.5888230,290.2,86,122,112
