Time (secs),Lat,Lon,Elev,Heart_Rate (bpm),HRmax (bpm),HRmin (bpm)
197,40.0096800,-79.5888440,289.8,86,122,112
198,40.0096890,-79.5888510,289.8,86,122,112
199,40.0097030,-79.5888530,289.8,86,122,112
200,40.0097230,-79.5888570,289.9,87,122,112
201,40.0097430,-79.5888590,289.9,87,122,112
202,40.0097650,-79.5888630,290.0,87,122,112
203,40.0097860,-79.5888710,290.0,87,122,112
204,40.0098080,-79.5888800,290.0,87,122,112
205,40.0098300,-79.5888880,290.0,87,122,112
206,40.0098500,-79.5888950,290.0,88,122,112
207,40.0098690,-79.5888960,290.0,88,122,112
208,40.0098850,-79.5888940,290.0,88,122,112
209,40.0098970,-79.5888880,290.0,88,122,112
210,40.0099080,-79.5888830,290.0,88,122,112
211,40.0099080,-79.5888830,290.0,88,122,112
212,40.0099200,-79.5888740,290.0,89,122,112
213,40.0099200,-79.5888740,290.0,90,122,112
214,40.0099360,-79.5888700,290.0,90,122,112
215,40.0099470,-79.5888670,290.0,90,122,112
216,40.0099610,-79.5888610,290.0,90,122,112
217,40.0099750,-79.5888520,290.0,90,122,112
218,40.0099890,-79.5888470,290.0,91,122,112
219,40.0100100,-79.5888460,290.0,91,122,112
220,40.0100390,-79.5888440,290.0,90,122,112
221,40.0100690,-79.5888440,290.0,90,122,112
222,40.0100970,-79.5888410,290.0,90,122,112
223,40.0101220,-79.5888390,289.9,90,122,112
224,40.0101370,-79.5888410,289.9,89,122,112
225,40.0101480,-79.5888420,289.9,88,122,112
226,40.0101480,-79.5888420,289.9,88,122,112
227,40.0101620,-79.5888410,290.0,87,122,112
228,40.0101620,-79.5888410,290.0,87,122,112
229,40.0101760,-79.5888320,290.0,87,122,112
230,40.0101860,-79.5888180,290.0,87,122,112
231,40.0101960,-79.5888100,290.0,87,122,112
232,40.0102070,-79.5888070,290.0,87,122,112
233,40.0102070,-79.5888070,290.0,86,122,112
234,40.0102170,-79.5888180,290.0,86,122,112
235,40.0102170,-79.5888180,290.0,87,122,112
236,40.0102400,-79.5888290,290.0,87,122,112
237,40.0102630,-79.5888290,290.0,87,122,112
238,40.0102890,-79.5888260,290.0,87,122,112
239,40.0103160,-79.5888230,290.0,88,122,112
240,40.0103410,-79.5888230,290.0,88,122,112
241,40.0103610,-79.5888230,290.0,88,122,112
242,40.0103740,-79.5888220,290.0,89,122,112
243,40.0103740,-79.5888220,290.0,90,122,112
244,40.0103900,-79.5888170,290.0,90,122,112
245,40.0103990,-79.5888120,290.0,90,122,112
246,40.0103990,-79.5888120,290.0,90,122,112
247,40.0104070,-79.5888060,290.0,90,122,112
248,40.0104070,-79.5888060,290.0,90,122,112
249,40.0104160,-79.5888000,290.0,90,122,112
250,40.0104250,-79.5887950,290.1,90,122,112
251,40.0104250,-79.5887950,290.1,90,122,112
252,40.0104480,-79.5887920,290.1,90,122,112
253,40.0104710,-79.5887860,290.1,90,122,112
254,40.0104900,-79.5887830,290.1,90,122,112
255,40.0105040,-79.5887840,290.1,90,122,112
256,40.0105160,-79.5887870,290.1,89,122,112
257,40.0105290,-79.5887950,290.1,89,122,112
258,40.0105420,-79.5887990,290.1,88,122,112
259,40.0105550,-79.5887980,290.1,88,122,112
260,40.0105660,-79.5887960,290.1,87,122,112
261,40.0105770,-79.5887950,290.1,87,122,112
262,40.0105900,-79.5887950,290.1,86,122,112
263,40.0106040,-79.5887970,290.1,86,122,112
264,40.0106190,-79.5888000,290.1,85,122,112
265,40.0106320,-79.5888030,290.1,85,122,112
266,40.0106430,-79.5888070,290.2,85,122,112
267,40.0106550,-79.5888090,290.2,85,122,112
268,40.0106700,-79.5888120,290.2,85,122,112
269,40.0106870,-79.5888160,290.2,85,122,112
270,40.0107060,-79.5888210,290.2,84,122,112
271,40.0107280,-79.5888310,290.2,84,122,112
272,40.0107500,-79.5888410,290.2,84,122,112
273,40.0107740,-79.5888470,290.2,84,122,112
274,40.0108000,-79.5888490,290.2,85,122,112
275,40.0108210,-79.5888520,290.2,85,122,112
276,40.0108400,-79.5888580,290.2,86,122,112
277,40.0108550,-79.5888620,290.2,86,122,112
278,40.0108650,-79.5888650,290.3,86,122,112
279,40.0108650,-79.5888650,290.3,87,122,112
280,40.0108820,-79.5888600,290.3,87,122,112
281,40.0108910,-79.5888550,290.3,87,122,112
282,40.0108910,-79.5888550,290.3,87,122,112
283,40.0109010,-79.5888560,290.3,88,122,112
284,40.0109010,-79.5888560,290.3,88,122,112
285,40.0109210,-79.5888450,290.3,88,122,112
286,40.0109330,-79.5888310,290.3,88,122,112
